year,survey_id,SITE,site_type,SITE_label,DATE,Activity,Coral_No,Colour_Code_Lightest,Colour_Code_Darkest,Average_Colour,Coral_Type,Type,Colour_Code_num,health
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,10,C4,C6,5,Plate corals,Darkest_num,6,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,1,D2,D3,2.5,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,1,D2,D3,2.5,Boulder corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,2,C3,C4,3.5,Boulder corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,2,C3,C4,3.5,Boulder corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,3,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,3,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,4,E5,E5,5,Boulder corals,Lightest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,4,E5,E5,5,Boulder corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,5,E4,E4,4,Boulder corals,Lightest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,5,E4,E4,4,Boulder corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,6,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,6,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,7,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,7,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,8,C2,C2,2,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,8,C2,C2,2,Branching corals,Darkest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,9,B2,E3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,9,B2,E3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,10,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,10,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,11,E3,E3,3,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,11,E3,E3,3,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,12,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,12,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,13,E3,E3,3,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,13,E3,E3,3,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,14,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,14,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,15,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,15,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,16,E4,E4,4,Branching corals,Lightest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,16,E4,E4,4,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,17,E3,E3,3,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,17,E3,E3,3,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,18,D4,D5,4.5,Branching corals,Lightest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,18,D4,D5,4.5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,19,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,19,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,20,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,20,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,1,C2,C4,3,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,1,C2,C4,3,Boulder corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,2,B3,B4,3.5,Boulder corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,2,B3,B4,3.5,Boulder corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,3,C4,C5,4.5,Boulder corals,Lightest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,3,C4,C5,4.5,Boulder corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,4,E4,E6,5,Branching corals,Lightest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,4,E4,E6,5,Branching corals,Darkest_num,6,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,5,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,5,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,6,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,6,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,7,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,7,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,8,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,8,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,9,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,9,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,10,B2,B5,3.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,10,B2,B5,3.5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,11,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,11,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,12,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,12,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,13,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,13,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,14,C2,C3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,14,C2,C3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,1,D2,D3,2.5,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,1,D2,D3,2.5,Boulder corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,2,C5,C6,5.5,Boulder corals,Lightest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,2,C5,C6,5.5,Boulder corals,Darkest_num,6,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,3,B2,E4,3,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,3,B2,E4,3,Boulder corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,4,C2,C5,3.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,4,C2,C5,3.5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,5,E2,E5,3.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,5,E2,E5,3.5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,6,D2,D5,3.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,6,D2,D5,3.5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,7,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,7,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,8,B2,B4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,8,B2,B4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,9,D2,D4,3,Plate corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,9,D2,D4,3,Plate corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,10,E2,E4,3,Plate corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,10,E2,E4,3,Plate corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,1,E3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,1,E3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,2,D2,D2,2,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,2,D2,D2,2,Branching corals,Darkest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,3,E2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,3,E2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,4,D2,D4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,4,D2,D4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,5,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,5,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,6,D1,D4,2.5,Branching corals,Lightest_num,1,bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,6,D1,D4,2.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,7,D1,D3,2,Branching corals,Lightest_num,1,bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,7,D1,D3,2,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,8,D2,D4,3,Plate corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-18,Research Zone,RF,Research Zone (RF),2020-09-18,Snorkeling,8,D2,D4,3,Plate corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,1,C2,C5,3.5,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,1,C2,C5,3.5,Boulder corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,2,D2,D2,2,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,2,D2,D2,2,Boulder corals,Darkest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,3,C3,D5,4,Boulder corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,3,C3,D5,4,Boulder corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,4,B2,B3,2.5,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,4,B2,B3,2.5,Boulder corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,5,E1,E2,1.5,Branching corals,Lightest_num,1,bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,5,E1,E2,1.5,Branching corals,Darkest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,6,C1,D3,2,Branching corals,Lightest_num,1,bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,6,C1,D3,2,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,7,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,7,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,8,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,8,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,9,D2,C4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,9,D2,C4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,10,E2,E5,3.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,10,E2,E5,3.5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,11,B2,D5,3.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,11,B2,D5,3.5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,12,E2,E5,3.5,Plate corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,12,E2,E5,3.5,Plate corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,1,E5,E6,5.5,Boulder corals,Lightest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,1,E5,E6,5.5,Boulder corals,Darkest_num,6,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,2,E4,E4,4,Branching corals,Lightest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,2,E4,E4,4,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,3,E5,E6,5.5,Branching corals,Lightest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,3,E5,E6,5.5,Branching corals,Darkest_num,6,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,4,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,4,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,5,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,5,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,6,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,6,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,7,E5,E5,5,Branching corals,Lightest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,7,E5,E5,5,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,8,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,8,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,9,E2,E4,3,Plate corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,9,E2,E4,3,Plate corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,1,E2,E4,3,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,1,E2,E4,3,Boulder corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,2,D3,D5,4,Boulder corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,2,D3,D5,4,Boulder corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,3,B3,B5,4,Boulder corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,3,B3,B5,4,Boulder corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,4,D2,D4,3,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,4,D2,D4,3,Boulder corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,5,D2,D3,2.5,Boulder corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,5,D2,D3,2.5,Boulder corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,6,E3,E5,4,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,6,E3,E5,4,Branching corals,Darkest_num,5,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,7,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,7,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,8,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,8,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,9,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,9,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,10,C2,C4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,10,C2,C4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,11,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,11,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,12,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,12,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,13,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,13,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,14,C2,C4,3,Branching corals,Lightest_num,2,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,14,C2,C4,3,Branching corals,Darkest_num,4,not bleached
2020,Research Zone_2020-09-17,Research Zone,RF,Research Zone (RF),2020-09-17,Reef walking,15,D3,D5,4,Branching corals,Lightest_num,3,not bleached
