datetime,DATE,REEF,SITE,RESEARCH_SITE,SUBSTRATE_000,SUBSTRATE_001,SUBSTRATE_002,SUBSTRATE_003,SUBSTRATE_004,SUBSTRATE_005,SUBSTRATE_006,SUBSTRATE_007,SUBSTRATE_008,SUBSTRATE_009,SUBSTRATE_010,SUBSTRATE_011,SUBSTRATE_012,SUBSTRATE_013,SUBSTRATE_014,SUBSTRATE_015,SUBSTRATE_016,SUBSTRATE_017,SUBSTRATE_018,SUBSTRATE_019,SUBSTRATE_020,SUBSTRATE_021,SUBSTRATE_022,SUBSTRATE_023,SUBSTRATE_024,SUBSTRATE_025,SUBSTRATE_026,SUBSTRATE_027,SUBSTRATE_028,SUBSTRATE_029,SUBSTRATE_030,SUBSTRATE_031,SUBSTRATE_032,SUBSTRATE_033,SUBSTRATE_034,SUBSTRATE_035,SUBSTRATE_036,SUBSTRATE_037,SUBSTRATE_038,SUBSTRATE_039,SUBSTRATE_040,SUBSTRATE_041,SUBSTRATE_042,SUBSTRATE_043,SUBSTRATE_044,SUBSTRATE_045,SUBSTRATE_046,SUBSTRATE_047,SUBSTRATE_048,SUBSTRATE_049,SUBSTRATE_050,SUBSTRATE_051,SUBSTRATE_052,SUBSTRATE_053,SUBSTRATE_054,SUBSTRATE_055,SUBSTRATE_056,SUBSTRATE_057,SUBSTRATE_058,SUBSTRATE_059,SUBSTRATE_060,SUBSTRATE_061,SUBSTRATE_062,SUBSTRATE_063,SUBSTRATE_064,SUBSTRATE_065,SUBSTRATE_066,SUBSTRATE_067,SUBSTRATE_068,SUBSTRATE_069,SUBSTRATE_070,SUBSTRATE_071,SUBSTRATE_072,SUBSTRATE_073,SUBSTRATE_074,SUBSTRATE_075,SUBSTRATE_076,SUBSTRATE_077,SUBSTRATE_078,SUBSTRATE_079,SUBSTRATE_080,SUBSTRATE_081,SUBSTRATE_082,SUBSTRATE_083,SUBSTRATE_084,SUBSTRATE_085,SUBSTRATE_086,SUBSTRATE_087,SUBSTRATE_088,SUBSTRATE_089,SUBSTRATE_090,SUBSTRATE_091,SUBSTRATE_092,SUBSTRATE_093,SUBSTRATE_094,SUBSTRATE_095,SUBSTRATE_096,SUBSTRATE_097,SUBSTRATE_098,SUBSTRATE_099,SUBSTRATE_100,SUBSTRATE_101,SUBSTRATE_102,SUBSTRATE_103,SUBSTRATE_104,SUBSTRATE_105,SUBSTRATE_106,SUBSTRATE_107,SUBSTRATE_108,SUBSTRATE_109,SUBSTRATE_110,SUBSTRATE_111,SUBSTRATE_112,SUBSTRATE_113,SUBSTRATE_114,SUBSTRATE_115,SUBSTRATE_116,SUBSTRATE_117,SUBSTRATE_118,SUBSTRATE_119,SUBSTRATE_120,SUBSTRATE_121,SUBSTRATE_122,SUBSTRATE_123,SUBSTRATE_124,SUBSTRATE_125,SUBSTRATE_126,SUBSTRATE_127,SUBSTRATE_128,SUBSTRATE_129,SUBSTRATE_130,SUBSTRATE_131,SUBSTRATE_132,SUBSTRATE_133,SUBSTRATE_134,SUBSTRATE_135,SUBSTRATE_136,SUBSTRATE_137,SUBSTRATE_138,SUBSTRATE_139,SUBSTRATE_140,SUBSTRATE_141,SUBSTRATE_142,SUBSTRATE_143,SUBSTRATE_144,SUBSTRATE_145,SUBSTRATE_146,SUBSTRATE_147,SUBSTRATE_148,SUBSTRATE_149,SUBSTRATE_150,SUBSTRATE_151,SUBSTRATE_152,SUBSTRATE_153,SUBSTRATE_154,SUBSTRATE_155,SUBSTRATE_156,SUBSTRATE_157,SUBSTRATE_158,SUBSTRATE_159,MACROALGAE_1,MACROALGAE_2,MACROALGAE_3,MACROALGAE_4
30/9/2023 10:35,30/9/2023,Heron Reef,Jetty Flat,1,RC,RC,RCTA,RCTA,HCBR,RCTA,HCBR,RCTA,RCTA,HCBR,HCBR,RC,RC,RC,HCBR,SD,RC,RCTA,HCBR,HCBR,RB,SD,RC,RC,RC,HCBR,HCBR,RC,RCTA,HCBR,RC,RB,RC,RC,RC,HCBR,RC,HCE,HCBR,HCBR,HCBR,RC,RC,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,RC,HCBR,RCTA,HCBR,HCBR,RC,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HC,HC,RCTA,HCE,RC,RC,RCTA,RCTA,HCE,RB,RCTA,RCTA,RCTA,HC,HCE,HCE,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RC,SD,HCE,HC,RC,RC,RC,HCBR,RCTA,HCBR,RC,HCE,HCE,HCE,HC,HC,RCTA,HCBR,HCBR,HCBR,HCBR,RC,RCTA,RC,RC,RCTA,RC,HCBR,RC,RC,HCBR,HCBR,HCBR,HCBR,RC,HCBR,HCBR,RC,RCTA,HCBR,HCBR,HCBR,HC,HC,HC,HCBR,HCBR,RC,HCBR,HCBR,RC,HCBR,RC,HCBR,HCBR,RCTA,RB,0,0,0,0
7/11/2021 8:00,7/11/2021,Heron Reef,Jetty Flat,1,RCTA,HCBR,RC,RC,HCBR,HCBR,RCTA,HCBR,RCTA,RCTA,RC,HCBR,RCTA,RCTA,RCTA,RCTA,HCBR,HCBR,HCBR,HCBR,RCTA,HCBR,RCTA,RB,RB,HCBR,HCBR,RC,RC,HCBR,RCTA,HCBR,HCBR,RC,RC,HCBR,RCTA,HC,RC,HCBR,RCTA,RCTA,HCBR,HCBR,HCE,RCTA,HCBR,HCBR,HCBR,HCBR,RCTA,RC,RCTA,RCTA,HCBR,RC,HCBR,RCTA,RCCA,HCBR,RCTA,HCBR,RCCA,HCBR,RCTA,RCTA,HCBR,RCTA,HCBR,RCTA,RCTA,RCCA,RCCA,RCCA,RCCA,RCCA,RCCA,RCCA,RB,RCCA,HCBR,RCTA,RCTA,RCTA,RC,RC,HCBR,HCBR,RCCA,RC,RCTA,RCTA,HCE,RCTA,RC,HCE,RC,RC,RB,RCTA,RB,HCBR,SD,RC,RCTA,RCTA,HCBR,HCBR,HCBR,HCBR,RCTA,HCBR,RC,HCE,HCE,SD,HCBR,HCBR,HCBR,HCF,RCTA,RC,HCBR,RC,RCTA,RCTA,RCTA,HCBR,RC,RC,RCTA,RCTA,RCCA,HCBR,HCBR,RCCA,RCTA,HCBR,RCTA,RCTA,HCBR,RCTA,RCCA,RCTA,RCTA,SCZ,RCCA,RCCA,RCTA,RC,RCTA,RCTA,HCBR,RCTA,RCTA,HCBR,RCTA,RCCA,RCTA,RCTA,0,0,0,0
1/11/2017 0:00,1/11/2017,Heron Reef,Last Resort,1,RCTA,SD,SD,SD,SD,HCB,SD,RCCA,RCTA,SD,SD,RCTA,HCB,NIA,OT,SD,SD,SD,SD,NIA,SD,SD,SD,NIA,NIA,NIA,SD,HCBR,RCCA,SD,RCCA,SD,SD,SD,SD,RCTA,SD,SD,RCTA,NIA,SD,SD,SD,SD,SD,NIA,SD,SD,SD,OT,RC,SD,SD,SD,RCTA,RCTA,HCB,NIA,HCBR,RCTA,NIA,SD,SD,NIA,SD,RCCA,RCTA,RCCA,NIA,SD,SD,SD,OT,SD,RCCA,SD,SD,RCTA,SD,RCTA,RCTA,SD,RCTA,SD,SD,NIA,SD,SD,SD,SD,RCTA,SD,NIA,NIA,RCTA,SD,SD,SD,SD,SD,SD,RCTA,NIA,RCCA,RCTA,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,RCTA,SD,SD,SD,SD,SD,SD,RCTA,RCTA,NIA,NIA,OT,RCTA,SD,RCTA,SD,NIA,RB,RCTA,SD,SD,SD,SD,NIA,NIA,RCTA,RCTA,RCTA,SD,SD,RCTA,RCTA,SD,SD,SD,SD,SD,RCTA,HCE,SD,SD,0,1,0,0
30/10/2024 17:00,30/10/2024,Heron Reef,Last Resort,1,RCTA,RCTA,RCTA,RCCA,HC,SD,SD,SD,SD,HCM,SD,HC,RCTA,RCTA,RCTA,RCTA,SD,SD,RCTA,RCTA,RCTA,NIA,NIA,NIA,NIA,RCCA,RCTA,HC,SD,SD,SD,SD,SD,RCTA,SD,SD,NIA,NIA,NIA,SD,RCTA,NIA,RCTA,RCCA,SD,NIA,NIA,SD,SD,NIA,SD,RCTA,RCTA,RCCA,SD,NIA,RCTA,SD,SD,SD,SD,NIA,NIA,RCCA,SD,RCTA,SD,SD,RCTA,NIA,NIA,SD,NIA,SD,NIA,HC,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,SD,SD,SD,SD,SD,RCTA,NIA,RCCA,SD,NIA,SD,SD,NIA,SD,RCTA,NIA,SD,RCTA,SD,RCTA,RCTA,NIA,SD,SD,SD,SD,SD,SD,NIA,RB,NIA,RCTA,RCTA,SD,HCM,SD,SD,RCTA,SD,SD,NIA,NIA,NIA,NIA,NIA,NIA,SD,SI,RB,SD,SD,HCM,RCTA,SD,SD,SD,NIA,SD,NIA,NIA,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,0,0,0,0
14/11/2018 9:47,14/11/2018,Heron Reef,Last Resort,1,RCCA,SD,SD,SD,SD,SD,RCTA,NIA,RCTA,RCTA,NIA,OT,OT,HC,SD,SD,RB,RB,SD,NIA,HCB,RCTA,NIA,NIA,NIA,OT,RCTA,NIA,NIA,NIA,RCTA,HCBR,NIA,NIA,RCTA,SD,RCTA,RCTA,NIA,NIA,RCTA,RCTA,HCB,NIA,SD,RCTA,RCTA,RB,SD,RCTA,NIA,OT,NIA,NIA,RCTA,NIA,NIA,NIA,RCTA,RB,SD,HCBR,NIA,RCTA,SD,RCTA,SD,NIA,OT,RCTA,RCCA,RB,HCB,NIA,HCBR,SD,SD,NIA,NIA,HCB,HCB,RCCA,HCB,HCBR,NIA,RCTA,NIA,HCBR,SD,RCTA,HCBR,NIA,NIA,NIA,SD,SD,SD,SD,RB,RCTA,RB,RCCA,RC,RCTA,NIA,SD,SD,RCCA,SD,RCTA,SD,SD,SD,RB,SD,RCTA,RCCA,SD,SD,SD,NIA,RCTA,HCBR,SD,SD,SD,HCBR,SD,SD,RCTA,SD,SD,RCTA,SD,NIA,SD,SD,RCTA,HCBR,NIA,SD,SD,RCTA,SD,RB,RB,SD,RCTA,NIA,SD,SD,SD,SD,RCTA,NIA,HC,SD,SD,SD,HCBR,1,2,0,0
7/11/2013 0:00,7/11/2013,Heron Reef,Last Resort,1,SD,SD,SD,NIA,SD,NIA,NIA,NIA,SD,SD,RB,RCTA,RCCA,NIA,NIA,SD,SD,SD,SD,SD,HC,NIA,NIA,SD,SD,SD,SD,SD,RCTA,NIA,NIA,RCTA,NIA,NIA,SD,NIA,RB,NIA,SD,SD,SD,NIA,SD,SD,HCE,RCTA,SD,SD,SD,SD,NIA,SD,SD,RCTA,RB,NIA,NIA,SD,SD,NIA,SD,NIA,SD,SD,SD,SD,NIA,SD,SD,SD,NIA,NIA,NIA,SD,NIA,SD,SD,RCTA,HCBR,NIA,NIA,SD,HC,SD,SD,SD,SD,SD,NIA,NIA,SD,SD,SD,SD,NIA,NIA,NIA,NIA,SD,NIA,NIA,NIA,SD,SD,NIA,NIA,NIA,NIA,SD,SD,SD,SD,HCBR,SD,NIA,SD,NIA,NIA,NIA,SD,SD,SD,SD,NIA,SD,NIA,NIA,NIA,NIA,HCBR,SD,HCBR,SD,NIA,HCBR,HCE,NIA,SD,HCBR,HCBR,HCBR,NIA,SD,NIA,HCBR,RCTA,NIA,NIA,NIA,HCBR,SD,NIA,NIA,NIA,NIA,SD,SD,SD,SD,HCBR,0,0,1,3
22/11/2020 11:15,22/11/2020,Heron Reef,Last Resort,1,RCTA,NIA,HC,RCTA,RCTA,SD,NIA,RCTA,NIA,SD,RB,NIA,NIA,SD,NIA,NIA,RCTA,RCCA,RCTA,NIA,RCTA,RCTA,SD,RKCNIA,SD,RCTA,SD,RCTA,RB,OT,OT,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,OT,RCTA,NIA,RCCA,SD,HCBR,SD,RB,NIA,SD,SD,SD,RCTA,RCCA,SD,RCCA,RCTA,RCTA,RCTA,NIA,NIA,SD,RCTA,RCTA,RCCA,HCBR,HCBR,HC,SD,SD,RCTA,SD,RCTA,RB,NIA,NIA,RCTA,RCTA,SD,RCCA,RCTA,RCCA,RCTA,SD,NIA,NIA,NIA,SD,RCTA,RCCA,SD,SD,RCTA,RCTA,SD,SD,NIA,RCTA,SD,RCTA,NIA,RCTA,SD,SD,RKC,RB,SD,RCTA,NIA,NIA,SD,SD,RCTA,NIA,SD,RCTA,RKC,NIA,OT,RCTA,NIA,SD,SD,NIA,SD,SD,SD,RCCA,SD,SD,SD,NIA,SD,SD,RCTA,SD,SD,RCTA,SD,RCTA,RCCA,RCTA,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,RCCA,RCTA,SD,SD,SD,NIA,2,3,2,1
28/11/2022 9:45,28/11/2022,Heron Reef,Last Resort,1,HCBR,NIA,SD,RB,RCTA,NIA,RCCA,RCCA,SD,SD,SD,SD,NIA,RCTA,RCTA,RCTA,NIA,NIA,RCTA,SD,NIA,SD,HCBR,RCTA,RB,SD,SD,NIA,RCTA,SD,RB,SD,RCTA,SD,SD,SD,SD,NIA,RCCA,RB,HC,SD,NIA,SD,NIA,NIA,SD,SD,SD,SD,SD,NIA,RCTA,HCBR,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,RCTA,SD,SD,RCCA,SD,RCCA,SD,SD,SD,RB,NIA,RCTA,NIA,SD,SD,RCTA,RCCA,RCCA,RCTA,NIA,NIA,OT,RCCA,SD,SD,NIA,SD,SD,NIA,RCCA,SD,SD,SD,RCCA,SD,OT,SD,SD,SD,SD,RB,SD,RCTA,NIA,RB,SD,SD,SD,RCTA,SD,SD,SD,SD,HCBR,SD,NIA,RCTA,NIA,HC,SD,RCTA,SD,SD,RCTA,SD,RCTA,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,NIA,RCCA,NIA,SD,NIA,RCTA,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,NIA,SD,SD,NIA,SD,RCCA,2,0,1,1
21/9/2016 0:00,21/9/2016,Heron Reef,Last Resort,1,RCTA,RCTA,HCBR,RCTA,NIA,SD,HCBR,NIA,NIA,SD,SD,SD,HCBR,SD,NIA,SD,SD,NIA,NIA,HCBR,RCTA,RCTA,RCCA,RB,HCBR,HCBR,NIA,NIA,HCBR,SD,SD,NIA,NIA,HCBR,RCTA,SD,HCBR,HCBR,RCTA,SD,SD,NIA,NIA,HCBR,HCBR,SD,HCBR,HCBR,SD,RB,HCBR,HCBR,SD,SD,SD,SD,RB,SD,RCTA,NIA,NIA,SD,NIA,HCBR,NIA,SD,SD,SD,RB,NIA,NIA,SD,NIA,RCTA,RCTA,SD,NIA,HCBR,SD,NIA,NIA,HCB,RB,SD,RCTA,SD,NIA,HCBR,SD,RCTA,SD,SD,NIA,HCBR,NIA,HCBR,NIA,NIA,NIA,NIA,SD,RB,HCBR,NIA,HCBR,RCTA,NIA,RB,SD,HCBR,RCTA,HCBR,SD,RCTA,RCTA,RCTA,SD,NIA,HCBR,NIA,SD,NIA,HCBR,RB,NIA,NIA,RCCA,RCTA,HCBR,HCBR,SD,SD,RCTA,SD,NIA,SD,RCTA,RB,SD,RB,SD,SD,RCTA,HCBR,SD,RCTA,RCTA,SD,SD,NIA,HCM,SD,HCBR,NIA,NIA,RCTA,HCBR,SD,RCTA,NIA,5,3,5,5
10/11/2014 0:00,10/11/2014,Heron Reef,Last Resort,1,HCBR,NIA,SD,RB,SD,SD,SD,NIA,RCTA,RB,SD,SD,SD,SD,HCBR,SD,SD,RC,NIA,SD,RCTA,NIA,SD,NIA,SD,OT,SD,SD,SD,RB,RCTA,SD,RCTA,OT,OT,RCTA,SD,NIA,HCBR,RCTA,NIA,RCTA,NIA,SD,SD,RCTA,SD,HCBR,SD,OT,SD,RCTA,SD,SD,SD,RCTA,RCTA,SD,NIA,RB,RCTA,NIA,HCM,SD,RCTA,NIA,SD,SD,SD,RB,OT,NIA,RCTA,SD,RB,SD,OT,SD,RCTA,SD,SD,SD,NIA,NIA,SD,RCTA,SD,SD,RB,SD,SD,SD,RCTA,RCTA,SD,NIA,SD,RCTA,RCTA,NIA,RCTA,RCTA,NIA,RCTA,SD,SD,RCTA,OT,RCTA,NIA,RCTA,SD,RCTA,RCTA,SD,SD,SD,SD,NIA,NIA,SD,RCTA,RCTA,NIA,RB,RB,NIA,SD,SD,RB,SD,SD,SD,RB,SD,HCBR,SD,RB,SD,SD,RCTA,RCTA,SD,SD,SD,NIA,SD,SD,SD,SD,NIA,SD,SD,RCTA,RCTA,HCM,OT,SD,SD,SD,5,4,5,2
10/11/2021 10:45,10/11/2021,Heron Reef,Last Resort,1,RCCA,HCBR,SD,RCCA,RCTA,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,RCCA,RB,SD,SD,SD,SD,SD,SD,SD,RB,RB,HCBR,SD,RCTA,RC,RCTA,SD,RB,SD,RC,SD,SD,RC,SD,SD,SD,RC,RCCA,RCCA,SD,SD,RCCA,RCTA,SD,SD,SD,NIA,SD,SD,RCTA,RCTA,SD,SD,SD,SD,SD,RCTA,SD,RCCA,SD,RCCA,SD,SD,SD,HCBR,HCBR,RC,RC,RC,RB,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,RB,SD,SD,SD,RCCA,RCTA,SD,SD,RC,HCBR,SD,RCCA,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,RCCA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCCA,RB,RCTA,RC,RCCA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,HCBR,HCBR,RC,HCBR,SD,SD,RCTA,SD,HC,SD,SD,SD,NIA,RC,SD,SD,SD,SD,SD,RCCA,RCCA,SD,RCCA,1,0,0,0
4/10/2023 8:30,4/10/2023,Heron Reef,Last Resort,1,RCTA,RCTA,RCTA,SD,SD,SD,NIA,SD,OT,NIA,OT,RCTA,OT,RCTA,RCTA,HC,RCTA,NIA,RCTA,SD,SD,SD,SD,RCTA,NIA,OT,NIA,RCCA,NIA,HCBR,RCCA,SD,RCTA,HCBR,SD,HCBR,RCTA,RCTA,SD,RCTA,RCCA,RCCA,NIA,SD,RCCA,RB,HCBR,SD,RCTA,RCCA,NIA,RCCA,NIA,RCCA,SD,SD,SD,SD,SD,NR,NIA,NIA,RB,HCB,NIA,NIA,SD,RCCA,RCCA,NIA,RB,RCTA,RCTA,SD,SD,NIA,SD,HCBR,RB,RCCA,RCTA,RCTA,RCCA,SD,SD,HC,NIA,SD,SD,SD,SD,RB,RB,HCBR,NIA,SD,RCTA,NIA,NIA,SD,SD,RB,SD,SD,SD,SD,HCBR,NIA,SD,NIA,RCTA,SD,SD,RCTA,NIA,SD,OT,HCBR,NIA,SD,RCTA,SD,NIA,SD,HCBR,RCTA,NIA,NIA,SD,SD,SD,SD,SD,NIA,NIA,RB,SD,NIA,HCM,SD,SD,SD,SD,HCBR,SD,SD,RCTA,HC,HCBR,SD,RCTA,HCBR,RCTA,SD,RCTA,SD,NIA,SD,SD,RCCA,3,0,2,1
29/11/2015 0:00,29/11/2015,Heron Reef,Last Resort,1,HCBR,SD,SD,RB,SD,SD,NIA,SD,HCBR,SD,SD,RB,SD,RB,SD,RB,RB,SD,SD,SD,RB,HCM,HCBR,HCBR,RB,SD,RB,SD,SD,SD,SD,SD,SD,NIA,RB,SD,SD,RB,SD,RB,NIA,RB,RB,NIA,SD,SD,SD,SD,SD,SD,RB,SD,NIA,SD,SD,RB,RB,SD,RB,SD,RB,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,HCBR,NIA,SD,SD,SD,RB,SD,RB,NIA,RB,SD,SD,SD,NIA,NIA,NIA,HCBR,SD,SD,SD,HCBR,RB,RB,HCBR,SD,NIA,SD,SD,RB,RB,RB,SD,RB,SD,HCBR,SD,HCBR,SD,SD,SD,RB,NIA,HCBR,RB,RB,RB,SD,SD,SD,SD,SD,RB,NIA,SD,SD,SD,SD,RB,SD,SD,RB,SD,RB,RB,SD,RB,RB,SD,SD,SD,RC,NIA,NIA,RC,RB,RB,SD,RB,SD,RB,SD,SD,SD,RB,1,2,4,3
30/10/2019 8:30,30/10/2019,Heron Reef,Last Resort,1,NIA,SD,SD,HC,SD,RCTA,SD,RCCA,RB,SD,NIA,SD,RB,RB,NIA,NIA,SD,RB,RB,SD,HCBR,RB,SD,SD,RB,OT,RCTA,NIA,SD,SD,RCTA,RB,NIA,OT,RCTA,RB,SD,RB,NIA,RB,SD,HCB,HC,SD,RB,RCCA,NIA,RB,HCBR,SD,NIA,NIA,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,RCCA,SD,NIA,RB,SD,SD,SD,OT,SD,SD,SD,OT,SD,SD,SD,SD,HCBR,NIA,SD,NIA,SD,SD,SD,SD,SD,SD,SD,NIA,SD,NIA,RCCA,SD,NIA,SD,RB,SD,SD,SD,SD,RCTA,NIA,SD,SD,HCBR,SD,SD,NIA,HCBR,SD,NIA,RC,SD,SD,NIA,HCM,NIA,RCTA,SD,NIA,RCCA,RCTA,NIA,SD,RB,HCBR,SD,SD,SD,SD,RC,RCTA,NIA,NIA,SD,SD,SD,SD,SD,RCTA,SD,SD,OT,HC,SD,NIA,RB,NIA,SD,SD,SD,SD,OT,RB,OT,RCTA,SD,1,1,0,1
28/10/2024 10:00,28/10/2024,Heron Reef,Libby's Lair,1,HCP,RCTA,RCTA,HCE,HCE,HCP,RCCA,HCE,RCTA,RCTA,RCTA,RCTA,HCP,RCTA,RCTA,NIA,RCTA,HCE,RCTA,RCTA,RCTA,RCTA,HCE,HCBR,HCP,RCTA,RCTA,RCTA,RCTA,RCTA,HCE,RCTA,RCTA,NIA,RCTA,RCTA,RCTA,HCBR,RCCA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCM,HCM,HCBR,HCE,RCTA,RCTA,RCTA,SC,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCP,RCTA,OT,HCP,RCTA,HCP,RCTA,RCTA,RCTA,HCP,SI,HCE,RCCA,HCBR,HCBR,SI,RCTA,RCTA,HCE,RCTA,RCTA,RCTA,RCTA,RCTA,HCP,RCTA,RCCA,RCTA,SC,HCBR,SI,RCCA,RCTA,RCTA,HCBR,HCE,RKCNIA,RCTA,RCTA,HCBR,HCBR,HCBR,RCTA,RCTA,RCTA,HCBR,RCTA,HCP,OT,NIA,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCCA,RCTA,HCM,HCBR,HCBR,HCBR,NIA,RCCA,RCCA,RCCA,SCL,RCTA,SCL,SCL,RCTA,SCL,RCTA,RCCA,RCTA,HCBR,HCBR,RCTA,RCTA,NIA,RCTA,RCTA,RCTA,RCCA,RCTA,RCTA,0,0,0,0
30/10/2017 0:00,30/10/2017,Heron Reef,Libby's Lair,1,HCB,HCB,HCBR,RCTA,HCBR,RC,RKCTA,HCB,SD,SC,RCTA,HCB,HCP,SD,HCP,HCP,SC,HCBR,HCB,HCB,HCBR,HCP,HCBR,HCBR,HCBR,HCBR,HCP,HCF,SD,SD,HCBR,HCB,RCTA,RCTA,HCF,HCBR,HCBR,RCTA,RC,RC,HCB,RCCA,HCBR,HCP,HCP,HCP,HCBR,HC,HCP,HCP,HCBR,RCCA,HCF,HCE,RC,HCE,RCCA,RCCA,HCBR,HCBR,HCP,HCP,HCP,SD,HCBR,RCCA,SC,HCE,HCBR,RCTA,SC,HCBR,HCF,RCCA,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,RKC,RC,HCB,RCCA,RC,HCBR,HCP,HCE,RC,HCE,RC,HCBR,HCP,HCBR,HCP,HCB,RCCA,HCB,HCBR,HCF,HCB,HCBR,RC,HCB,HCP,HCBR,HCBR,HCBR,HCE,HCE,HCE,RCCA,RCTA,RC,HCE,HCBR,HCE,HCE,HCE,HCF,RCTA,SD,SD,RCCA,HCBR,HCP,RCCA,HCP,HCE,HCE,HCBR,HCE,HCP,HCBR,RCTA,HC,HCE,HCE,HCB,HCE,HCP,HCP,HCE,RCTA,HCBR,RCTA,RCTA,RC,RC,RCTA,HCE,HCE,SC,RCCA,RC,RKCTA,RCCA,RCCA,OT,HCBR,0,0,0,0
12/11/2014 0:00,12/11/2014,Heron Reef,Libby's Lair,1,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCP,HCP,HCE,RCTA,RCTA,RCTA,SD,HCBR,HCP,RCTA,HCP,HCP,RCTA,RCTA,HCP,HCBR,RCTA,SPE,HCP,HCP,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,HCP,OT,RC,RCTA,HCP,RCTA,RCTA,HCP,RCTA,HCBR,HCP,RCTA,HCE,HCP,RCTA,RCTA,HCP,RCTA,RCTA,RCTA,RCTA,SPE,HCF,HCBR,RCTA,RCTA,HCBR,HCBR,HCBR,HCP,HCP,HCBR,HCBR,RCTA,RCTA,HCBR,HCBR,RCTA,RCTA,HCM,RCTA,HCBR,RCTA,HCF,RCTA,HCE,HCE,RCTA,RCTA,RCTA,RCTA,HCE,HCP,HCBR,HCP,HCM,RCTA,HCBR,HCP,HCBR,HCP,RCTA,SPE,SPE,RCTA,HCBR,HCP,HCE,RCTA,HCP,HCE,HCP,RCTA,HCBR,HCB,HCBR,HCB,HCE,HCP,HCBR,HCB,HCE,HCBR,HCBR,HCP,HCE,HCE,HCBR,HCP,RCTA,HCP,HCBR,RCTA,HCE,HCP,RCTA,HCP,RCTA,HCP,HCP,HCP,HCP,HCP,HCE,RCTA,SC,RCTA,HCE,HCP,HCP,RCTA,RCTA,RCTA,HCBR,RCTA,RCTA,HCBR,HCP,RCTA,RCTA,HCP,HCBR,HCP,HCBR,HCB,HCBR,RCTA,1,0,0,1
2/11/2020 13:30,2/11/2020,Heron Reef,Libby's Lair,1,RCTA,HCP,SC,RCTA,RB,HCBR,HCBR,HCBR,HCP,HCP,HCF,HCP,HCE,HCE,SC,HCP,HCP,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCP,HCP,HCP,HCF,HCE,RCTA,HCBR,HCBR,HCP,HCP,HCF,HCP,HCF,RCTA,HCP,HCP,HCBR,HCP,RCTA,HCBR,HCF,HCBR,HCBR,HCF,HCF,HCF,HCE,RCTA,RCTA,HCP,HCP,HCP,RCTA,HCF,HCF,HCF,HCF,RCTA,HCE,RCTA,HCF,HCF,HCBR,SD,HCP,HCF,RCTA,HCF,HCF,HCF,HCF,HCF,HCF,RCTA,HCP,RCTA,HCBR,HCBR,HCBR,HCM,RCCA,RCTA,SCL,SD,HC,HCBR,RCTA,HCBR,RCTA,HCE,SC,HCBR,HCBR,RB,HCBR,HCBR,SC,HCBR,HCBR,RCTA,HCE,RCCA,HCP,HCBR,RCTA,HCBR,HCE,HCM,SD,HCF,RCTA,HCBR,SD,HCBR,HCBR,HCBR,RCTA,HCE,RCCA,RB,HCE,HC,RCTA,HCF,HCF,HCF,HCF,HCF,HCBR,SD,SD,HCE,RCCA,HCBR,HCF,RB,RB,HCP,HCP,HCBR,RCCA,HCE,RCTA,HCE,HCE,HCF,HCF,HCF,HCBR,HCM,HCBR,RCTA,HCBR,HCP,HCP,HCBR,SC,1,0,0,0
