year,survey_id,SITE,site_type,SITE_label,DATE,season,year_season,Activity,Coral_No,Colour_Code_Lightest,Colour_Code_Darkest,Average_Colour,Coral_Type,Type,Colour_Code_num,health
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,10,B3,B6,4.5,Branching corals,Darkest_num,6,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,11,B3,B5,4,Boulder corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,11,B3,B5,4,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,13,E3,E4,3.5,Boulder corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,13,E3,E4,3.5,Boulder corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,14,B3,B5,4,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,14,B3,B5,4,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,15,D3,D5,4,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,15,D3,D5,4,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,16,D3,D5,4,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,16,D3,D5,4,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,17,D1,D4,2.5,Branching corals,Lightest_num,1,bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,17,D1,D4,2.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,18,B4,B6,5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,18,B4,B6,5,Branching corals,Darkest_num,6,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,19,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,19,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,20,C4,C5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,20,C4,C5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,1,D5,D6,5.5,Branching corals,Lightest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,1,D5,D6,5.5,Branching corals,Darkest_num,6,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,2,D4,D5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,2,D4,D5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,3,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,3,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,4,B4,B5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,4,B4,B5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,5,B4,B5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,5,B4,B5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,6,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,6,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,7,C2,C5,3.5,Boulder corals,Lightest_num,2,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,7,C2,C5,3.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,8,B2,B4,3,Boulder corals,Lightest_num,2,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,8,B2,B4,3,Boulder corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,9,D2,D3,2.5,Branching corals,Lightest_num,2,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,9,D2,D3,2.5,Branching corals,Darkest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,10,B3,B6,4.5,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,10,B3,B6,4.5,Branching corals,Darkest_num,6,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,11,B3,B5,4,Boulder corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,11,B3,B5,4,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,13,E3,E4,3.5,Boulder corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,13,E3,E4,3.5,Boulder corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,14,B3,B3,3,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,14,B3,B3,3,Branching corals,Darkest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,15,D3,D5,4,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,15,D3,D5,4,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,16,D3,D5,4,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,16,D3,D5,4,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,17,D1,D4,2.5,Branching corals,Lightest_num,1,bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,17,D1,D4,2.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,18,B4,B4,4,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,18,B4,B4,4,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,19,D3,D3,3,Boulder corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,19,D3,D3,3,Boulder corals,Darkest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,20,C4,C4,4,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,20,C4,C4,4,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,21,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,21,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,22,D4,D5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,22,D4,D5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,23,D5,D5,5,Boulder corals,Lightest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,23,D5,D5,5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,24,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,24,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,25,E4,E6,5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,25,E4,E6,5,Branching corals,Darkest_num,6,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,26,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,26,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,27,E4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,27,E4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,28,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,28,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,29,B3,B4,3.5,Boulder corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,29,B3,B4,3.5,Boulder corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,30,E2,E4,3,Branching corals,Lightest_num,2,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,30,E2,E4,3,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,31,E5,E5,5,Boulder corals,Lightest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,31,E5,E5,5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,32,D4,D5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,32,D4,D5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,34,C4,C5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,34,C4,C5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,35,E3,E5,4,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,35,E3,E5,4,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,36,D4,D5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,36,D4,D5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,37,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,37,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,38,E4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,38,E4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,39,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,39,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,40,C3,C5,4,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,40,C3,C5,4,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,41,D5,D6,5.5,Branching corals,Lightest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,41,D5,D6,5.5,Branching corals,Darkest_num,6,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,42,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,42,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,43,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,43,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,44,B4,B5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,44,B4,B5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,45,D4,D5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,45,D4,D5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,46,C2,C5,3.5,Boulder corals,Lightest_num,2,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,46,C2,C5,3.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,47,E4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,47,E4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,48,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,48,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,49,E4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,49,E4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,50,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,50,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,51,B4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,51,B4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,52,D3,D4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,52,D3,D4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,53,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,53,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,54,D3,D5,4,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,54,D3,D5,4,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,55,E2,E2,2,Branching corals,Lightest_num,2,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,55,E2,E2,2,Branching corals,Darkest_num,2,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,56,E4,E4,4,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,56,E4,E4,4,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,57,D4,D5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,57,D4,D5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,58,E4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,58,E4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,59,E2,E3,2.5,Boulder corals,Lightest_num,2,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,59,E2,E3,2.5,Boulder corals,Darkest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,60,D4,D4,4,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,60,D4,D4,4,Boulder corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,61,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,61,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,62,D4,D6,5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,62,D4,D6,5,Branching corals,Darkest_num,6,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,63,B4,B5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,63,B4,B5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,64,E3,E4,3.5,Branching corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,64,E3,E4,3.5,Branching corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,65,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,65,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,66,D4,D5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,66,D4,D5,4.5,Boulder corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,68,E3,E4,3.5,Boulder corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,68,E3,E4,3.5,Boulder corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,69,D3,D4,3.5,Boulder corals,Lightest_num,3,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,69,D3,D4,3.5,Boulder corals,Darkest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,70,E4,E5,4.5,Branching corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,70,E4,E5,4.5,Branching corals,Darkest_num,5,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,71,E4,E5,4.5,Boulder corals,Lightest_num,4,not bleached
2021,Research Zone_2021-11-04,Research Zone,SF,Research Zone (SF),2021-11-04,Spring,2021_Spring,Reef walking,71,E4,E5,4.5,Boulder corals,Darkest_num,5,not bleached
